rep,alp,num_cell,cell_size,sparse_freq,filter_dim,error
1,0.1,56,200,4,"(16, 16)",35.17012535
1,0.1,56,200,6,"(16, 16)",34.97630064
1,0.1,56,200,8,"(16, 16)",35.14372319
1,0.1,80,50,2,"(16, 16)",29.15345016
1,0.1,80,50,4,"(16, 16)",29.05263728
1,0.1,80,50,6,"(16, 16)",29.45242741
1,0.1,80,50,8,"(16, 16)",30.1046901
1,0.1,80,100,2,"(16, 16)",29.08545905
1,0.1,80,100,4,"(16, 16)",29.10648632
1,0.1,80,100,6,"(16, 16)",29.5677761
1,0.1,80,100,8,"(16, 16)",30.05745409
1,0.1,80,200,2,"(16, 16)",29.16325898
1,0.1,80,200,4,"(16, 16)",29.11790956
1,0.1,80,200,6,"(16, 16)",29.57887618
1,0.1,80,200,8,"(16, 16)",30.12002522
1,0.1,104,50,2,"(16, 16)",24.70883918
1,0.1,104,50,4,"(16, 16)",25.8222849
1,0.1,104,50,6,"(16, 16)",27.09538896
1,0.1,104,50,8,"(16, 16)",27.85929079
1,0.1,104,100,2,"(16, 16)",24.79563804
1,0.1,104,100,4,"(16, 16)",25.79630575
1,0.1,104,100,6,"(16, 16)",27.08600419
1,0.1,104,100,8,"(16, 16)",27.95789632
1,0.1,104,200,2,"(16, 16)",24.74763917
1,0.1,104,200,4,"(16, 16)",25.7613584
1,0.1,104,200,6,"(16, 16)",27.01982929
1,0.1,104,200,8,"(16, 16)",27.81715385
1,0.1,128,50,2,"(16, 16)",21.35141448
1,0.1,128,50,4,"(16, 16)",23.88505686
1,0.1,128,50,6,"(16, 16)",25.58733186
1,0.1,128,50,8,"(16, 16)",26.52687926
1,0.1,128,100,2,"(16, 16)",21.36461034
1,0.1,128,100,4,"(16, 16)",23.89310428
1,0.1,128,100,6,"(16, 16)",25.4775359
1,0.1,128,100,8,"(16, 16)",26.45678621
1,0.1,128,200,2,"(16, 16)",21.39704713
1,0.1,128,200,4,"(16, 16)",23.92919212
1,0.1,128,200,6,"(16, 16)",25.54263773
1,0.1,128,200,8,"(16, 16)",26.48695808
1,1,32,50,2,"(16, 16)",39.45548173
1,1,32,50,4,"(16, 16)",38.61548159
1,1,32,50,6,"(16, 16)",38.64852535
1,1,32,50,8,"(16, 16)",38.90871878
1,1,32,100,2,"(16, 16)",39.46265602
1,1,32,100,4,"(16, 16)",38.56575263
1,1,32,100,6,"(16, 16)",38.65098986
1,1,32,100,8,"(16, 16)",38.9568052
1,1,32,200,2,"(16, 16)",39.50274354
1,1,32,200,4,"(16, 16)",38.74838509
1,1,32,200,6,"(16, 16)",38.76570446
1,1,32,200,8,"(16, 16)",38.81980839
1,1,56,50,2,"(16, 16)",32.82293768
1,1,56,50,4,"(16, 16)",33.54349041
1,1,56,50,6,"(16, 16)",34.366693
1,1,56,50,8,"(16, 16)",35.04337468
1,1,56,100,2,"(16, 16)",32.94154481
1,1,56,100,4,"(16, 16)",33.60899369
1,1,56,100,6,"(16, 16)",34.3951448
1,1,56,100,8,"(16, 16)",34.97318265
1,1,56,200,2,"(16, 16)",32.90695488
1,1,56,200,4,"(16, 16)",33.57859868
1,1,56,200,6,"(16, 16)",34.42729066
1,1,56,200,8,"(16, 16)",34.96863704
1,1,80,50,2,"(16, 16)",28.87541582
1,1,80,50,4,"(16, 16)",30.99693628
1,1,80,50,6,"(16, 16)",32.3117014
1,1,80,50,8,"(16, 16)",33.25428314
1,1,80,100,2,"(16, 16)",28.87309193
1,1,80,100,4,"(16, 16)",30.99941118
1,1,80,100,6,"(16, 16)",32.29028413
1,1,80,100,8,"(16, 16)",33.21526576
1,1,80,200,2,"(16, 16)",28.81203906
1,1,80,200,4,"(16, 16)",31.01055931
1,1,80,200,6,"(16, 16)",32.378564
1,1,80,200,8,"(16, 16)",33.20356118
1,1,104,50,2,"(16, 16)",26.45584098
1,1,104,50,4,"(16, 16)",29.63994791
1,1,104,50,6,"(16, 16)",31.27980134
1,1,104,50,8,"(16, 16)",32.30280901
1,1,104,100,2,"(16, 16)",26.39493982
1,1,104,100,4,"(16, 16)",29.66455554
1,1,104,100,6,"(16, 16)",31.25227104
1,1,104,100,8,"(16, 16)",32.27782748
1,1,104,200,2,"(16, 16)",26.48267172
1,1,104,200,4,"(16, 16)",29.66362283
1,1,104,200,6,"(16, 16)",31.25559581
1,1,104,200,8,"(16, 16)",32.22391046
1,1,128,50,2,"(16, 16)",25.0730542
1,1,128,50,4,"(16, 16)",28.85903919
1,1,128,50,6,"(16, 16)",30.62867926
1,1,128,50,8,"(16, 16)",31.69335769
1,1,128,100,2,"(16, 16)",25.05627204
1,1,128,100,4,"(16, 16)",28.78302818
