rep,alp,num_cell,filter_dim,error
7,1,8,"(8, 8)",67.9312239
7,1,14,"(8, 8)",30.23403036
7,1,20,"(8, 8)",22.82109313
7,1,26,"(8, 8)",17.99818517
7,1,32,"(8, 8)",14.25948045
7,10,8,"(8, 8)",93.27175527
7,10,14,"(8, 8)",33.36124643
7,10,20,"(8, 8)",24.24307774
7,10,26,"(8, 8)",19.44300494
7,10,32,"(8, 8)",15.99288365
8,0.01,8,"(8, 8)",34.34834904
8,0.01,14,"(8, 8)",29.18789326
8,0.01,20,"(8, 8)",25.31868881
8,0.01,26,"(8, 8)",22.15104349
8,0.01,32,"(8, 8)",19.69008443
8,0.1,8,"(8, 8)",33.31657078
8,0.1,14,"(8, 8)",24.19832225
8,0.1,20,"(8, 8)",19.66666291
8,0.1,26,"(8, 8)",16.57213568
8,0.1,32,"(8, 8)",13.6273908
8,1,8,"(8, 8)",65.14729499
8,1,14,"(8, 8)",31.00364258
8,1,20,"(8, 8)",22.66866452
8,1,26,"(8, 8)",18.130346
8,1,32,"(8, 8)",14.38359529
8,10,8,"(8, 8)",93.75445048
8,10,14,"(8, 8)",33.24525951
8,10,20,"(8, 8)",24.58586946
8,10,26,"(8, 8)",19.63664279
8,10,32,"(8, 8)",16.31680533
9,0.01,8,"(8, 8)",34.5174339
9,0.01,14,"(8, 8)",29.06657575
9,0.01,20,"(8, 8)",25.35611289
9,0.01,26,"(8, 8)",22.1084972
9,0.01,32,"(8, 8)",19.86791405
9,0.1,8,"(8, 8)",32.52261569
9,0.1,14,"(8, 8)",24.25998812
9,0.1,20,"(8, 8)",20.23277124
9,0.1,26,"(8, 8)",16.48741514
9,0.1,32,"(8, 8)",13.80606426
9,1,8,"(8, 8)",66.64344051
9,1,14,"(8, 8)",31.3350045
9,1,20,"(8, 8)",22.99293492
9,1,26,"(8, 8)",18.20734427
9,1,32,"(8, 8)",14.19279469
9,10,8,"(8, 8)",95.64322859
9,10,14,"(8, 8)",34.97025637
9,10,20,"(8, 8)",24.43697659
9,10,26,"(8, 8)",19.374563
9,10,32,"(8, 8)",16.30024194
