rep,dwt_type,lv,alp,num_cell,filter_dim,error
5,db2,3,10.0,416,"(32, 32)",48.575729473014086
5,db2,3,10.0,512,"(32, 32)",36.5081518815811
6,db2,1,0.01,128,"(32, 32)",218.49521115814358
6,db2,1,0.01,224,"(32, 32)",189.7182795230195
6,db2,1,0.01,320,"(32, 32)",165.28698900529355
6,db2,1,0.01,416,"(32, 32)",146.12127911845064
6,db2,1,0.01,512,"(32, 32)",128.6622166893528
6,db2,1,0.1,128,"(32, 32)",210.87648565993476
6,db2,1,0.1,224,"(32, 32)",181.85536434976464
6,db2,1,0.1,320,"(32, 32)",161.7745645846451
6,db2,1,0.1,416,"(32, 32)",143.28788605176842
6,db2,1,0.1,512,"(32, 32)",127.48965956699699
6,db2,1,1.0,128,"(32, 32)",239.70830559980405
6,db2,1,1.0,224,"(32, 32)",219.29353297030923
6,db2,1,1.0,320,"(32, 32)",200.28480947316172
6,db2,1,1.0,416,"(32, 32)",182.3794382769768
6,db2,1,1.0,512,"(32, 32)",164.51687049738447
6,db2,1,10.0,128,"(32, 32)",247.25632564371594
6,db2,1,10.0,224,"(32, 32)",226.37201105226745
6,db2,1,10.0,320,"(32, 32)",208.0693498138787
6,db2,1,10.0,416,"(32, 32)",190.52780231837113
6,db2,1,10.0,512,"(32, 32)",173.16159477308446
6,db2,2,0.01,128,"(32, 32)",143.4696588240255
6,db2,2,0.01,224,"(32, 32)",104.95693229980984
6,db2,2,0.01,320,"(32, 32)",85.80059989772833
6,db2,2,0.01,416,"(32, 32)",72.85485184430657
6,db2,2,0.01,512,"(32, 32)",63.7679716322011
6,db2,2,0.1,128,"(32, 32)",135.80121284415182
6,db2,2,0.1,224,"(32, 32)",99.87475123750455
6,db2,2,0.1,320,"(32, 32)",75.38303725882876
6,db2,2,0.1,416,"(32, 32)",59.075894341658895
6,db2,2,0.1,512,"(32, 32)",47.344283561092
6,db2,2,1.0,128,"(32, 32)",202.608342525593
6,db2,2,1.0,224,"(32, 32)",154.04089517205
6,db2,2,1.0,320,"(32, 32)",110.20665484029377
6,db2,2,1.0,416,"(32, 32)",79.85905729651206
6,db2,2,1.0,512,"(32, 32)",62.1541103878927
6,db2,2,10.0,128,"(32, 32)",230.76654180251245
6,db2,2,10.0,224,"(32, 32)",176.43812939825168
6,db2,2,10.0,320,"(32, 32)",124.2806013405466
6,db2,2,10.0,416,"(32, 32)",87.19276214361577
6,db2,2,10.0,512,"(32, 32)",66.24670577586153
6,db2,3,0.01,128,"(32, 32)",69.40811988754083
6,db2,3,0.01,224,"(32, 32)",50.67950602193594
6,db2,3,0.01,320,"(32, 32)",42.626480703281345
6,db2,3,0.01,416,"(32, 32)",37.56985701175597
6,db2,3,0.01,512,"(32, 32)",34.74746305138089
6,db2,3,0.1,128,"(32, 32)",66.19939289102751
6,db2,3,0.1,224,"(32, 32)",44.54064688066777
6,db2,3,0.1,320,"(32, 32)",32.95401264585074
6,db2,3,0.1,416,"(32, 32)",27.868456085222494
6,db2,3,0.1,512,"(32, 32)",23.41972348317897
6,db2,3,1.0,128,"(32, 32)",130.89065630082368
6,db2,3,1.0,224,"(32, 32)",81.67378387059536
6,db2,3,1.0,320,"(32, 32)",55.89845200171239
6,db2,3,1.0,416,"(32, 32)",42.04482561133125
6,db2,3,1.0,512,"(32, 32)",32.47292479476653
6,db2,3,10.0,128,"(32, 32)",166.8900399392013
6,db2,3,10.0,224,"(32, 32)",99.68057136971953
6,db2,3,10.0,320,"(32, 32)",66.3893459355766
6,db2,3,10.0,416,"(32, 32)",48.66205689184156
6,db2,3,10.0,512,"(32, 32)",36.92304702170702
7,db2,1,0.01,128,"(32, 32)",218.48340519229689
7,db2,1,0.01,224,"(32, 32)",188.47271701064068
7,db2,1,0.01,320,"(32, 32)",165.20742044986358
7,db2,1,0.01,416,"(32, 32)",145.13595806482547
7,db2,1,0.01,512,"(32, 32)",129.4657472947776
7,db2,1,0.1,128,"(32, 32)",211.4655307701185
7,db2,1,0.1,224,"(32, 32)",182.15479789360586
7,db2,1,0.1,320,"(32, 32)",161.2395978780931
7,db2,1,0.1,416,"(32, 32)",143.02301360392713
7,db2,1,0.1,512,"(32, 32)",127.96309107377229
7,db2,1,1.0,128,"(32, 32)",239.8957851562805
7,db2,1,1.0,224,"(32, 32)",219.22021171533848
7,db2,1,1.0,320,"(32, 32)",200.16900067182246
7,db2,1,1.0,416,"(32, 32)",182.83958702322838
7,db2,1,1.0,512,"(32, 32)",164.9618871771259
7,db2,1,10.0,128,"(32, 32)",247.68697895974188
7,db2,1,10.0,224,"(32, 32)",226.37542607453227
7,db2,1,10.0,320,"(32, 32)",207.85651298524894
7,db2,1,10.0,416,"(32, 32)",190.7959565064091
7,db2,1,10.0,512,"(32, 32)",173.21288514123012
7,db2,2,0.01,128,"(32, 32)",143.67301568578833
7,db2,2,0.01,224,"(32, 32)",104.50928151285302
7,db2,2,0.01,320,"(32, 32)",84.84399969299555
7,db2,2,0.01,416,"(32, 32)",71.15254176968568
7,db2,2,0.01,512,"(32, 32)",63.402527107150846
7,db2,2,0.1,128,"(32, 32)",135.12740316027268
7,db2,2,0.1,224,"(32, 32)",97.80464533751538
7,db2,2,0.1,320,"(32, 32)",74.41862308654446
7,db2,2,0.1,416,"(32, 32)",58.76982087520027
7,db2,2,0.1,512,"(32, 32)",47.545925987117045
7,db2,2,1.0,128,"(32, 32)",202.97815032404884
7,db2,2,1.0,224,"(32, 32)",153.25398824209887
7,db2,2,1.0,320,"(32, 32)",110.08076097677261
7,db2,2,1.0,416,"(32, 32)",79.61373335388626
7,db2,2,1.0,512,"(32, 32)",60.86227133522475
7,db2,2,10.0,128,"(32, 32)",229.74900442412044
7,db2,2,10.0,224,"(32, 32)",177.51244948879148
7,db2,2,10.0,320,"(32, 32)",123.59217333842932
7,db2,2,10.0,416,"(32, 32)",87.54917724675929
7,db2,2,10.0,512,"(32, 32)",66.92421632634928
7,db2,3,0.01,128,"(32, 32)",69.3168144843924
7,db2,3,0.01,224,"(32, 32)",50.73334669663549
7,db2,3,0.01,320,"(32, 32)",43.15571482310669
7,db2,3,0.01,416,"(32, 32)",37.72298642113066
7,db2,3,0.01,512,"(32, 32)",34.560766580168426
7,db2,3,0.1,128,"(32, 32)",64.6759476080956
7,db2,3,0.1,224,"(32, 32)",43.660738933354565
7,db2,3,0.1,320,"(32, 32)",33.366466960125145
7,db2,3,0.1,416,"(32, 32)",27.506513621794685
7,db2,3,0.1,512,"(32, 32)",23.56427772352354
7,db2,3,1.0,128,"(32, 32)",130.17126089593864
7,db2,3,1.0,224,"(32, 32)",82.88012654140195
