rep,dwt_type,lv,alp,num_cell,filter_dim,error
7,db2,3,10.0,320,"(32, 32)",34.68844944109906
7,db2,3,10.0,416,"(32, 32)",26.67107041077822
7,db2,3,10.0,512,"(32, 32)",21.10214260847597
8,db2,1,0.01,128,"(32, 32)",109.31131204141712
8,db2,1,0.01,224,"(32, 32)",94.42367060631706
8,db2,1,0.01,320,"(32, 32)",82.40365623121474
8,db2,1,0.01,416,"(32, 32)",72.32355092374125
8,db2,1,0.01,512,"(32, 32)",63.869490802073585
8,db2,1,0.1,128,"(32, 32)",102.11982818544236
8,db2,1,0.1,224,"(32, 32)",88.57769169132006
8,db2,1,0.1,320,"(32, 32)",78.42199578117255
8,db2,1,0.1,416,"(32, 32)",70.30691769289899
8,db2,1,0.1,512,"(32, 32)",62.88886752688012
8,db2,1,1.0,128,"(32, 32)",115.5391407491156
8,db2,1,1.0,224,"(32, 32)",105.25785240184476
8,db2,1,1.0,320,"(32, 32)",96.48388187421428
8,db2,1,1.0,416,"(32, 32)",87.99657338146686
8,db2,1,1.0,512,"(32, 32)",79.9339131854705
8,db2,1,10.0,128,"(32, 32)",117.79199292830756
8,db2,1,10.0,224,"(32, 32)",107.68582568248006
8,db2,1,10.0,320,"(32, 32)",99.19609650807317
8,db2,1,10.0,416,"(32, 32)",91.2107139986555
8,db2,1,10.0,512,"(32, 32)",83.04964251639396
8,db2,2,0.01,128,"(32, 32)",73.13487578648734
8,db2,2,0.01,224,"(32, 32)",52.893748825886384
8,db2,2,0.01,320,"(32, 32)",42.553947900319145
8,db2,2,0.01,416,"(32, 32)",35.91472868916604
8,db2,2,0.01,512,"(32, 32)",31.61337736155923
8,db2,2,0.1,128,"(32, 32)",67.45667119498631
8,db2,2,0.1,224,"(32, 32)",49.49952250548973
8,db2,2,0.1,320,"(32, 32)",38.76507078402702
8,db2,2,0.1,416,"(32, 32)",30.55745937851237
8,db2,2,0.1,512,"(32, 32)",24.85415128423359
8,db2,2,1.0,128,"(32, 32)",99.4691747907412
8,db2,2,1.0,224,"(32, 32)",76.26062300428838
8,db2,2,1.0,320,"(32, 32)",55.314534226420015
8,db2,2,1.0,416,"(32, 32)",41.1791409011313
8,db2,2,1.0,512,"(32, 32)",32.54036178284587
8,db2,2,10.0,128,"(32, 32)",109.3460996974422
8,db2,2,10.0,224,"(32, 32)",85.41199035001196
8,db2,2,10.0,320,"(32, 32)",61.11080355865461
8,db2,2,10.0,416,"(32, 32)",44.83690937249842
8,db2,2,10.0,512,"(32, 32)",34.35061207632712
8,db2,3,0.01,128,"(32, 32)",37.26589534509512
8,db2,3,0.01,224,"(32, 32)",27.996548916807956
8,db2,3,0.01,320,"(32, 32)",23.430496512218472
8,db2,3,0.01,416,"(32, 32)",20.609187682763224
8,db2,3,0.01,512,"(32, 32)",18.6126918191037
8,db2,3,0.1,128,"(32, 32)",34.26472351586115
8,db2,3,0.1,224,"(32, 32)",24.589461654348668
8,db2,3,0.1,320,"(32, 32)",19.655237411350015
8,db2,3,0.1,416,"(32, 32)",16.858223042274247
8,db2,3,0.1,512,"(32, 32)",14.693774761923853
8,db2,3,1.0,128,"(32, 32)",67.11211011506552
8,db2,3,1.0,224,"(32, 32)",44.27426520954324
8,db2,3,1.0,320,"(32, 32)",31.46862750517293
8,db2,3,1.0,416,"(32, 32)",24.485710414359016
8,db2,3,1.0,512,"(32, 32)",20.19129157112191
8,db2,3,10.0,128,"(32, 32)",80.72276590941166
8,db2,3,10.0,224,"(32, 32)",50.945072065282396
8,db2,3,10.0,320,"(32, 32)",34.74564438562009
8,db2,3,10.0,416,"(32, 32)",26.451389713231144
8,db2,3,10.0,512,"(32, 32)",21.14061209825572
9,db2,1,0.01,128,"(32, 32)",109.28807406544674
9,db2,1,0.01,224,"(32, 32)",94.86858604573303
9,db2,1,0.01,320,"(32, 32)",82.42211173507175
9,db2,1,0.01,416,"(32, 32)",72.39132142714864
9,db2,1,0.01,512,"(32, 32)",63.88039036530598
9,db2,1,0.1,128,"(32, 32)",102.241091538335
9,db2,1,0.1,224,"(32, 32)",88.56215668196484
9,db2,1,0.1,320,"(32, 32)",78.38226389343639
9,db2,1,0.1,416,"(32, 32)",70.20200367211807
9,db2,1,0.1,512,"(32, 32)",62.69146804193283
9,db2,1,1.0,128,"(32, 32)",115.51497054408058
9,db2,1,1.0,224,"(32, 32)",105.29680267073375
9,db2,1,1.0,320,"(32, 32)",96.23424952059551
9,db2,1,1.0,416,"(32, 32)",87.69918841048454
9,db2,1,1.0,512,"(32, 32)",79.38531460764014
9,db2,1,10.0,128,"(32, 32)",117.90674712892461
9,db2,1,10.0,224,"(32, 32)",107.66550290410797
9,db2,1,10.0,320,"(32, 32)",98.87268009671244
9,db2,1,10.0,416,"(32, 32)",91.12208169416364
9,db2,1,10.0,512,"(32, 32)",83.25673483335197
9,db2,2,0.01,128,"(32, 32)",72.76396286409236
9,db2,2,0.01,224,"(32, 32)",52.78851745333122
9,db2,2,0.01,320,"(32, 32)",42.75021415790657
9,db2,2,0.01,416,"(32, 32)",36.38990373498606
9,db2,2,0.01,512,"(32, 32)",31.613949439508794
9,db2,2,0.1,128,"(32, 32)",66.98026582835433
9,db2,2,0.1,224,"(32, 32)",49.684029550333356
9,db2,2,0.1,320,"(32, 32)",38.4845815227882
9,db2,2,0.1,416,"(32, 32)",31.05688198565101
9,db2,2,0.1,512,"(32, 32)",24.812115798397087
9,db2,2,1.0,128,"(32, 32)",99.41669066546892
9,db2,2,1.0,224,"(32, 32)",75.93779578131696
9,db2,2,1.0,320,"(32, 32)",55.88198665487043
9,db2,2,1.0,416,"(32, 32)",41.02386343042372
9,db2,2,1.0,512,"(32, 32)",32.322527275891225
9,db2,2,10.0,128,"(32, 32)",109.82851948316527
9,db2,2,10.0,224,"(32, 32)",85.42560271870205
9,db2,2,10.0,320,"(32, 32)",61.72846096466691
9,db2,2,10.0,416,"(32, 32)",44.404876752179156
9,db2,2,10.0,512,"(32, 32)",34.57742848063245
9,db2,3,0.01,128,"(32, 32)",37.24046644039575
9,db2,3,0.01,224,"(32, 32)",27.79983986732963
9,db2,3,0.01,320,"(32, 32)",23.398699328146925
9,db2,3,0.01,416,"(32, 32)",20.71627291087543
9,db2,3,0.01,512,"(32, 32)",18.638915118625235
9,db2,3,0.1,128,"(32, 32)",34.6309158835053
9,db2,3,0.1,224,"(32, 32)",24.851660585854454
9,db2,3,0.1,320,"(32, 32)",19.59509370081079
9,db2,3,0.1,416,"(32, 32)",16.549281765660663
9,db2,3,0.1,512,"(32, 32)",14.480905259218599
9,db2,3,1.0,128,"(32, 32)",67.38613768403287
9,db2,3,1.0,224,"(32, 32)",43.575273477261895
9,db2,3,1.0,320,"(32, 32)",31.589042456237923
9,db2,3,1.0,416,"(32, 32)",24.62488753394765
9,db2,3,1.0,512,"(32, 32)",19.361028346659086
9,db2,3,10.0,128,"(32, 32)",80.5645203377756
9,db2,3,10.0,224,"(32, 32)",51.52682973989797
9,db2,3,10.0,320,"(32, 32)",34.70296709418923
9,db2,3,10.0,416,"(32, 32)",26.439271258816223
9,db2,3,10.0,512,"(32, 32)",21.354971352899405
