rep,alp,num_cell,cell_size,sparse_freq,filter_dim,error
1,1,128,100,8,"(32, 32)",11.322589568906
1,1,128,200,2,"(32, 32)",10.8915193866403
1,1,128,200,4,"(32, 32)",10.5115269558752
1,1,128,200,6,"(32, 32)",10.9135126891532
1,1,128,200,8,"(32, 32)",11.2426408221667
1,1,224,50,2,"(32, 32)",8.02985533245502
1,1,224,50,4,"(32, 32)",8.92336964822741
1,1,224,50,6,"(32, 32)",9.61650622237873
1,1,224,50,8,"(32, 32)",10.1365928686187
1,1,224,100,2,"(32, 32)",8.04830866514107
1,1,224,100,4,"(32, 32)",8.94777893978848
1,1,224,100,6,"(32, 32)",9.56080522665488
1,1,224,100,8,"(32, 32)",10.113459851105
1,1,224,200,2,"(32, 32)",8.0183317436619
1,1,224,200,4,"(32, 32)",8.97404509753532
1,1,224,200,6,"(32, 32)",9.59501912920677
1,1,224,200,8,"(32, 32)",10.1016344390927
1,1,320,50,2,"(32, 32)",7.15911061778253
1,1,320,50,4,"(32, 32)",8.46534598655715
1,1,320,50,6,"(32, 32)",9.20097100482556
1,1,320,50,8,"(32, 32)",9.74356434016964
1,1,320,100,2,"(32, 32)",7.14668080575218
1,1,320,100,4,"(32, 32)",8.44254338744415
1,1,320,100,6,"(32, 32)",9.19085009473374
1,1,320,100,8,"(32, 32)",9.68653776250642
1,1,320,200,2,"(32, 32)",7.17658765287204
1,1,320,200,4,"(32, 32)",8.42377650039247
1,1,320,200,6,"(32, 32)",9.12343385398754
1,1,320,200,8,"(32, 32)",9.69586883350448
1,1,416,50,2,"(32, 32)",6.81095434730653
1,1,416,50,4,"(32, 32)",8.21315281797592
1,1,416,50,6,"(32, 32)",8.99804199960526
1,1,416,50,8,"(32, 32)",9.55336908958897
1,1,416,100,2,"(32, 32)",6.79680512491022
1,1,416,100,4,"(32, 32)",8.16806285626982
1,1,416,100,6,"(32, 32)",8.93775587449229
1,1,416,100,8,"(32, 32)",9.52005978926148
1,1,416,200,2,"(32, 32)",6.8119828614105
1,1,416,200,4,"(32, 32)",8.1431206156237
1,1,416,200,6,"(32, 32)",8.95158737853008
1,1,416,200,8,"(32, 32)",9.48239773748215
1,1,512,50,2,"(32, 32)",6.62151979409145
1,1,512,50,4,"(32, 32)",8.0694571352881
1,1,512,50,6,"(32, 32)",8.88510373374307
1,1,512,50,8,"(32, 32)",9.46456907521632
1,1,512,100,2,"(32, 32)",6.5732293475259
1,1,512,100,4,"(32, 32)",8.02329391455017
1,1,512,100,6,"(32, 32)",8.80989934545513
1,1,512,100,8,"(32, 32)",9.39636826666469
1,1,512,200,2,"(32, 32)",6.5868711341494
1,1,512,200,4,"(32, 32)",8.02490696362907
1,1,512,200,6,"(32, 32)",8.81522559904513
1,1,512,200,8,"(32, 32)",9.40721677963586
1,10,128,50,2,"(32, 32)",10.8599633805306
1,10,128,50,4,"(32, 32)",11.8515589593971
1,10,128,50,6,"(32, 32)",12.6338180113513
1,10,128,50,8,"(32, 32)",13.0649754857075
1,10,128,100,2,"(32, 32)",10.8705621192547
1,10,128,100,4,"(32, 32)",11.8246355641764
1,10,128,100,6,"(32, 32)",12.6573386395224
1,10,128,100,8,"(32, 32)",13.0535969304351
1,10,128,200,2,"(32, 32)",10.9392295995732
1,10,128,200,4,"(32, 32)",11.8637089104263
1,10,128,200,6,"(32, 32)",12.6710156620902
1,10,128,200,8,"(32, 32)",13.1080129504636
1,10,224,50,2,"(32, 32)",9.41173122554322
1,10,224,50,4,"(32, 32)",11.3248232324544
1,10,224,50,6,"(32, 32)",12.1382693014499
1,10,224,50,8,"(32, 32)",12.7100005176703
1,10,224,100,2,"(32, 32)",9.39771438569234
1,10,224,100,4,"(32, 32)",11.2631860386487
1,10,224,100,6,"(32, 32)",12.1015888211362
1,10,224,100,8,"(32, 32)",12.6462527126465
1,10,224,200,2,"(32, 32)",9.406518875284
1,10,224,200,4,"(32, 32)",11.2844512708691
1,10,224,200,6,"(32, 32)",12.1128324827183
1,10,224,200,8,"(32, 32)",12.640119808933
1,10,320,50,2,"(32, 32)",8.99537370245811
1,10,320,50,4,"(32, 32)",11.1698769656708
1,10,320,50,6,"(32, 32)",12.00885477798
1,10,320,50,8,"(32, 32)",12.5490685774628
1,10,320,100,2,"(32, 32)",9.01938956485186
1,10,320,100,4,"(32, 32)",11.1388441377176
1,10,320,100,6,"(32, 32)",11.9780043239869
1,10,320,100,8,"(32, 32)",12.4675578453324
1,10,320,200,2,"(32, 32)",9.03348373719551
1,10,320,200,4,"(32, 32)",11.1073478641261
1,10,320,200,6,"(32, 32)",11.987075998646
1,10,320,200,8,"(32, 32)",12.5192995237428
1,10,416,50,2,"(32, 32)",8.8449913205136
1,10,416,50,4,"(32, 32)",11.0586579111085
1,10,416,50,6,"(32, 32)",11.9669672582023
1,10,416,50,8,"(32, 32)",12.4708572939766
1,10,416,100,2,"(32, 32)",8.84990852437993
1,10,416,100,4,"(32, 32)",11.0194080106544
1,10,416,100,6,"(32, 32)",11.9047595916019
1,10,416,100,8,"(32, 32)",12.3940511154246
1,10,416,200,2,"(32, 32)",8.8544152318434
1,10,416,200,4,"(32, 32)",11.0053054846203
1,10,416,200,6,"(32, 32)",11.896997896947
1,10,416,200,8,"(32, 32)",12.4205395250571
1,10,512,50,2,"(32, 32)",8.72751409384716
1,10,512,50,4,"(32, 32)",11.0123857645958
1,10,512,50,6,"(32, 32)",11.8921721926841
1,10,512,50,8,"(32, 32)",12.3778658544335
1,10,512,100,2,"(32, 32)",8.73388386609729
1,10,512,100,4,"(32, 32)",10.974377528028
1,10,512,100,6,"(32, 32)",11.8264818549383
1,10,512,100,8,"(32, 32)",12.3549759821116
1,10,512,200,2,"(32, 32)",8.74165382153998
1,10,512,200,4,"(32, 32)",10.9676226175105
1,10,512,200,6,"(32, 32)",11.8233721719568
1,10,512,200,8,"(32, 32)",12.3291171488144
2,0.01,128,50,2,"(32, 32)",73.6500542696813
2,0.01,128,50,4,"(32, 32)",87.0386316973409
2,0.01,128,50,6,"(32, 32)",90.6271038574154
2,0.01,128,50,8,"(32, 32)",92.5427649952513
2,0.01,128,100,2,"(32, 32)",73.5170690737221
2,0.01,128,100,4,"(32, 32)",85.8065149007939
2,0.01,128,100,6,"(32, 32)",90.6890995402487
2,0.01,128,100,8,"(32, 32)",92.2557477943712
2,0.01,128,200,2,"(32, 32)",73.3090187800728
2,0.01,128,200,4,"(32, 32)",86.0659963081821
2,0.01,128,200,6,"(32, 32)",90.5388083734582
2,0.01,128,200,8,"(32, 32)",91.8364490619724
2,0.01,224,50,2,"(32, 32)",64.4731244421239
2,0.01,224,50,4,"(32, 32)",76.9392476135148
2,0.01,224,50,6,"(32, 32)",80.8604955623216
2,0.01,224,50,8,"(32, 32)",81.6969604384346
2,0.01,224,100,2,"(32, 32)",63.2273005889418
2,0.01,224,100,4,"(32, 32)",76.5894068930553
2,0.01,224,100,6,"(32, 32)",80.2230226562502
2,0.01,224,100,8,"(32, 32)",80.4611632450151
2,0.01,224,200,2,"(32, 32)",63.4933755678284
2,0.01,224,200,4,"(32, 32)",76.737167080786
2,0.01,224,200,6,"(32, 32)",80.0947251991679
2,0.01,224,200,8,"(32, 32)",81.0943953471883
2,0.01,320,50,2,"(32, 32)",53.1162796582544
2,0.01,320,50,4,"(32, 32)",62.4853367503719
2,0.01,320,50,6,"(32, 32)",62.8865724686653
2,0.01,320,50,8,"(32, 32)",60.858161336332
2,0.01,320,100,2,"(32, 32)",52.4772919000317
2,0.01,320,100,4,"(32, 32)",62.2120475128685
2,0.01,320,100,6,"(32, 32)",63.2389740512154
2,0.01,320,100,8,"(32, 32)",61.6213476866796
2,0.01,320,200,2,"(32, 32)",53.4935216813909
